state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,State,Number of Workers,WARN Received Date,Closure/Layoff,Temporary/Permanent,Union,Notes
Kentucky,SMBC Manubank,,,10/09/2026,,,522110,Kentucky,1,08/10/2026,Closure,,Non-Union,
Kentucky,80 Acres Farm,,,08/03/2026,,,Northern Kentucky | Boone | 11141,Kentucky,127,08/03/2026,Closure,,Non-Union,
Kentucky,Battelle Memorial Institute E3,,,09/24/2026,,,Bluegrass | Madison | 541715,Kentucky,1,07/23/2026,Closure,,Non-Union,
Kentucky,Geodis,,,09/08/2026,,,Northern Kentucky | Boone | 493110,Kentucky,73,07/10/2026,Layoff,,Non-Union,
Kentucky,Levi Strauss & Co,,,08/30/2026,,,Northern Kentucky | Boone | 315250,Kentucky,303,06/30/2026,Closure,,Both,
Kentucky,"Conduent Commercial Solutions, LLC",Louisville,,08/28/2026,,,Kentuckiana Works | Jefferson | 561110,Kentucky,24,06/29/2026,Layoff,,Non-Union,
Kentucky,"Congo Brands (Alani, Prime, 3D Energy)",,,08/26/2026,,,Kentuckiana Works | Jefferson | 312111,Kentucky,28,06/26/2026,,,Non-Union,
Kentucky,"RNDC of Kentucky, LLC",Louisville,,08/17/2026,,,Kentuckiana Works | Jefferson | 424820,Kentucky,174,06/18/2026,Closure,,,
Kentucky,Vestis,,,08/15/2026,,,Bluegrass | Fayette | 812332,Kentucky,32,06/16/2026,Closure,,Non-Union,
Kentucky,Carrier Corporation (Franklin Operation),,,08/30/2026,,,South Central | Simpson | 333415,Kentucky,70,06/12/2026,Closure,,Non-Union,
Kentucky,Battelle Memorial Institute E3,,,07/06/2026,,,Bluegrass | Madison | 541715,Kentucky,3,05/07/2026,Closure,,,
Kentucky,"University of Kentucky College of Medicine, Department of Behavioral Science",,,06/30/2026,,,Bluegrass | Fayette | 611310,Kentucky,36,05/05/2026,Layoff,,Non-Union,
Kentucky,UK HealthCare-HIV Program Operations (KIRP),,,06/30/2026,,,Bluegrass | Fayette | 611310,Kentucky,61,05/05/2026,Closure,,Non-Union,
Kentucky,Stella-Jones Corporation,,,07/01/2026,,,Western Kentucky | Fulton | 321114,Kentucky,67,04/30/2026,Closure,,Non-Union,
Kentucky,"Aramark Campus, LLC",,,06/30/2026,,,Bluegrass | Fayette | 722310,Kentucky,923,04/29/2026,Closure,,Both,
Kentucky,Marsden Services LLC,Louisville,,05/10/2026,,,Kentuckiana Works | Jefferson,Kentucky,106,04/16/2026,Layoff,,,
Kentucky,Legacy Supply Chain,Louisville,,06/06/2026,,,Kentuckiana Works | Jefferson,Kentucky,123,04/01/2026,Closure,,,
Kentucky,Bluegrass UPS Facility,Louisville,,06/02/2026,,,Kentuckiana Works | Jefferson,Kentucky,65,04/01/2026,Closure,,Both,
Kentucky,Battelle Memorial Institute E3,,,05/06/2026,,,Bluegrass | Madison | 541715,Kentucky,5,03/05/2026,Closure,,,
Kentucky,"FRAM First Brands Group, LLC",,,04/30/2026,,,Northern Kentucky | Boone | 423120,Kentucky,76,02/24/2026,Closure,,,
Kentucky,HGS CX TECHNOLOGIES INC.,,,03/31/2026,,,Bluegrass | Franklin | 541611,Kentucky,92,02/04/2026,Layoff,,,
Kentucky,PARSONS CORPORATION,,,04/16/2026,,,Bluegrass | Madison | 541330,Kentucky,8,02/03/2026,Closure,,,
Kentucky,"T-Mobile USA, Inc.",Louisville,,04/02/2026,,,Kentuckiana Works | Jefferson | 517,Kentucky,74,01/31/2026,Layoff,,,
Kentucky,Battelle Memorial Institute E3,,,04/02/2026,,,Bluegrass | Madison | 541715,Kentucky,30,01/29/2026,Closure,,,
Kentucky,Bechtel Parsons Blue Grass,,,03/20/2026,,,Bluegrass | Madison | 541330,Kentucky,33,01/19/2026,Closure,,,
Kentucky,PARSONS CORPORATION,,,03/26/2026,,,Bluegrass | Madison | 541330,Kentucky,42,01/12/2026,Closure,,,
Kentucky,Battelle Memorial Institute E3,,,03/05/2026,,,Bluegrass | Madison | 541715,Kentucky,60,01/05/2026,Closure,,,
Kentucky,Moveret,,,12/31/2025,,,Lincoln Trail | Hardin,Kentucky,90,12/19/2025,Layoff,,,
Kentucky,Battelle Memorial Institute E3,,,02/18/2026,,,Bluegrass | Madison | 541715,Kentucky,17,12/17/2025,Closure,,,
Kentucky,Blue Oval SK Group/Battery Plant,,,02/14/2026,,,Lincoln Trail | Hardin | 335911,Kentucky,"1,514",12/16/2025,Closure,,,
Kentucky,PARSONS CORPORATION,,,01/16/2026,,,Bluegrass | Madison | 541330,Kentucky,32,12/15/2025,Closure,,,
Kentucky,Thyssenkrupp,,,02/13/2026,,,Northern Kentucky | Boone | 332991,Kentucky,77,12/15/2025,Closure,,Yes,
Kentucky,International Paper,Louisville,,01/15/2026,,,Kentuckiana Works | Jefferson | 322120,Kentucky,93,11/14/2025,Closure,,Teamsters Local 89,
Kentucky,Fritz Winter North America LP,,,03/31/2026,,,South Central | Simpson | 336390,Kentucky,230,10/24/2025,Closure,,Yes,
Kentucky,ARaymond Tinnerman Manufacturing,,,12/31/2026,,,TENCO | Fleming | 336370,Kentucky,112,10/23/2025,Closure,,,
Kentucky,CareAtHome Medical Practice (KY) P.S.C.,,,10/15/2025,,,Bluegrass | Fayette | 62,Kentucky,163,10/22/2025,Closure,,,
Kentucky,PARSONS CORPORATION,,,01/08/2026,,,Bluegrass | Madison | 541330,Kentucky,15,10/20/2025,Closure,,,
Kentucky,Comprehensive Logistics,,,12/31/2025,,,Northern Kentucky | Boone,Kentucky,57,10/20/2025,Closure,,,
Kentucky,Battelle Memorial Institute E3,,,10/30/2025,,,Bluegrass | Madison | 541715,Kentucky,1,10/16/2025,Closure,,,
Kentucky,Wayfair LLC - Erlanger Warehouse,,,09/30/2026,,,Northern Kentucky | Boone | 454390,Kentucky,215,10/15/2025,Closure,,,
Kentucky,PARSONS CORPORATION,,,12/18/2025,,,Bluegrass | Madison | 541330,Kentucky,14,10/13/2025,Closure,,,
Kentucky,Bechtel Parsons Blue Grass,,,12/18/2025,,,Bluegrass | Madison,Kentucky,14,10/13/2025,Closure,,,
Kentucky,Akebono Brake Corporation,,,12/31/2026,,,Lincoln Trail | Hardin | 336340,Kentucky,450,10/03/2025,Closure,,,
Kentucky,HJI Supply Chain Solutions,,,12/31/2025,,,Kentuckiana Works | Jefferson,Kentucky,117,10/02/2025,Closure,,,
Kentucky,Martinrea Heavy Stamping,,,12/05/2025,,,Kentuckiana Works | Shelby | 336390,Kentucky,276,10/01/2025,Closure,,,
Kentucky,"Leggett & Platt, Inc.",,,11/10/2025,,,Bluegrass | Scott | 337215,Kentucky,100,09/16/2025,Closure,,,
Kentucky,Kentucky Cooperage,,,10/19/2025,,,Lincoln Trail | Marion | 321920,Kentucky,112,08/21/2025,Closure,,,
Kentucky,AHF Products Manufacturing,,,12/12/2025,,,Cumberlands | Pulaski | 321920,Kentucky,134,08/20/2025,Closure,,,
Kentucky,Russellville Engineered Casting,,,08/22/2025,,,South Central | Logan | 331523,Kentucky,102,08/15/2025,Closure,,,
Kentucky,CVS MED CARE PHARMACY LLC,,,10/11/2025,,,Northern Kentucky | Boone | 456110,Kentucky,77,08/07/2025,Closure,,,
Kentucky,Battelle Memorial Institute E3,,,09/30/2025,,,Bluegrass | Madison | 541715,Kentucky,61,07/31/2025,Closure,,,
Kentucky,"Omniplex World Services, Corp",,,07/31/2025,,,Northern Kentucky | Boone | 561612,Kentucky,9,07/10/2025,Layoff,,,
Kentucky,Constellis,,,07/31/2025,,,Northern Kentucky | Boone | 561612,Kentucky,1,07/10/2025,Layoff,,,
Kentucky,"Omniplex World Services, Corp",,,07/31/2025,,,Northern Kentucky | Boone | 561612,Kentucky,41,07/10/2025,,,,
Kentucky,"Omniplex World Services, Corp",,,07/31/2025,,,Northern Kentucky | Boone | 561612,Kentucky,22,07/10/2025,Layoff,,,
Kentucky,Pearl Interactive,,,09/10/2025,,,Bluegrass | Clark | 561422,Kentucky,342,07/10/2025,Closure,,,
Kentucky,PARSONS CORPORATION,,,09/04/2025,,,Bluegrass | Madison | 541330,Kentucky,21,07/01/2025,Closure,,,
Kentucky,Levi Strauss & Co,,,08/18/2025,,,Northern Kentucky | Boone | 33993,Kentucky,346,06/16/2025,Closure,,,
Kentucky,Civil LLC - Harlan Truck Shop,,,08/02/2025,,,Harlan | Harlan | 811111,Kentucky,20,06/05/2025,Closure,,,
Kentucky,Civil LLC - Pikeville Engineer Office,,,08/02/2025,,,Pike | Pike | 541330,Kentucky,4,06/05/2025,Closure,,,
Kentucky,Civil LLC - Jenkins Mechanic Shop,,,08/02/2025,,,Pike | Pike | 811111,Kentucky,8,06/05/2025,Closure,,,
Kentucky,Yum! Brands Inc,Louisville,,09/30/2025,,,Kentuckiana Works | Jefferson,Kentucky,91,05/21/2025,Closure,,,
Kentucky,"Dakkota Integrated Systems, LLC",,,07/01/2025,,,Kentuckiana Works | Jefferson | 49311,Kentucky,75,05/05/2025,Layoff,,,
Kentucky,"Dakkota Integrated Systems, Inc",Louisville,,07/01/2025,,,Kentuckiana Works | Jefferson | 49311,Kentucky,1,05/05/2025,Layoff,,,
Kentucky,"Dakkota Related Systems, Inc",Louisville,,07/01/2025,,,Kentuckiana Works | Jefferson | 49311,Kentucky,11,05/05/2025,Layoff,,,
Kentucky,"Dakkota Integrated Systems, Inc",Louisville,,08/01/2025,,,Kentuckiana Works | Jefferson | 49311,Kentucky,41,05/05/2025,Layoff,,,
Kentucky,"Lockheed Martin, Rotary Mission Systems Business Area",Louisville,,06/30/2025,,,Kentuckiana Works | Jefferson | 336411,Kentucky,64,05/02/2025,Closure,,,
Kentucky,PARSONS CORPORATION,,,06/30/2025,,,Bluegrass | Madison | 541330,Kentucky,18,04/21/2025,Closure,,,
Kentucky,Laurel Grocery Company LLC,,,04/15/2025,,,Cumberlands | Laurel | 424410,Kentucky,115,04/15/2025,Closure,,,
Kentucky,Kentucky BioProcessing Inc,,,07/02/2025,,,Green River | Daviess | 3254,Kentucky,46,04/15/2025,Closure,,,
Kentucky,"IV Media, LLC",,,05/23/2025,,,South Central | Warren | 51,Kentucky,84,04/11/2025,Closure,,,
Kentucky,Danimer Scientific - Main,,,03/21/2025,,,Bluegrass | Clark | 541715,Kentucky,70,03/18/2025,Closure,,,
Kentucky,Danimer Scientific - Extrusion,,,03/21/2025,,,Bluegrass | Clark | 325211,Kentucky,11,03/18/2025,Closure,,,
Kentucky,Parsons Corporation,,,05/15/2025,,,Bluegrass | Madison | 541330,Kentucky,22,03/03/2025,Closure,,,
Kentucky,Battelle Memorial Institute E3,,,05/08/2025,,,Bluegrass | Madison | 541715,Kentucky,245,02/24/2025,Closure,,,
Kentucky,Diageo North America Stitzel-Weller Distillery,Louisville,,04/30/2025,,,Kentuckiana Works | Jefferson | 312140,Kentucky,57,01/31/2025,Closure,,,
Kentucky,"IV Media, LLC",,,03/31/2025,,,South Central | Warren | 51,Kentucky,107,01/30/2025,Closure,,,
Kentucky,Amentum,,,03/27/2025,,,Bluegrass | Madison | 562910,Kentucky,90,01/27/2025,Closure,,,
Kentucky,Parsons Corporation,,,03/27/2025,,,Bluegrass | Madison | 541330,Kentucky,55,01/22/2025,Closure,,,
Kentucky,Brown-Forman Cooperage,Louisville,,04/25/2025,,,Kentuckiana Works | Jefferson | 312140,Kentucky,210,01/22/2025,Closure,,,
Kentucky,BANDO USA INC,,,03/28/2025,,,South Central | Warren | 326220,Kentucky,65,01/17/2025,Layoff,,,
Kentucky,Get Insured,,,02/19/2025,,,Out of State | 524210,Kentucky,2,01/14/2025,Layoff,,,
Kentucky,Jack Cooper Transport,Louisville,,01/31/2025,,,Kentuckiana Works | Jefferson | 484220,Kentucky,100,01/14/2025,Closure,,,
Kentucky,Jack Cooper Transport (Grade Lane Facility),Louisville,,01/31/2025,,,Kentuckiana Works | Jefferson | 484220,Kentucky,89,01/14/2025,Closure,,,
Kentucky,Federal Express Corporation,,,03/03/2025,,,Bluegrass | Fayette | 492110,Kentucky,122,01/03/2025,Closure,,,
Kentucky,"Whitney M. Young, Jr. Job Corps Center",,,01/31/2025,,,Kentuckiana Works | Shelby | 611519,Kentucky,119,12/23/2024,Closure,,,
Kentucky,"IV Media, LLC",,,02/24/2025,,,South Central | Warren | 51,Kentucky,53,12/20/2024,Closure,,,
Kentucky,"Bel USA, Inc",,,02/10/2025,,,Lincoln Trail | Hardin | 311513,Kentucky,270,12/11/2024,Closure,,,
Kentucky,Bechtel National Inc,,,01/16/2025,,,Bluegrass | Madison | 237990,Kentucky,6,11/18/2024,Closure,,,
Kentucky,Excel Mining LLC - MC Mining Preparation Plant,,,01/15/2025,,,EKCEP | Pike | 2121,Kentucky,55,11/15/2024,Closure,,,
Kentucky,MC Mining Complex - Excel Mining,,,01/15/2025,,,EKCEP | Pike | 2121,Kentucky,227,11/15/2024,Closure,,,
Kentucky,Amentum,,,01/15/2025,,,Bluegrass | Madison | 562920,Kentucky,20,11/11/2024,Closure,,,
Kentucky,Parsons Corporation,,,01/16/2025,,,Bluegrass | Madison | 541330,Kentucky,11,11/04/2024,Closure,,,
Kentucky,"Avante Health, Inc",Louisville,,11/25/2024,,,Kentuckiana Works | Jefferson | 423450,Kentucky,55,10/25/2024,Closure,,,
Kentucky,"Wayfair LLC, Florence Outlet",Florence,,12/31/2024,,,Northern Kentucky | Boone | 449110,Kentucky,218,10/24/2024,Layoff,,,
Kentucky,Venminder,,,12/15/2024,,,Lincoln Trail | Hardin | 513210,Kentucky,100,10/15/2024,Layoff,,,
Kentucky,Kodi Collective LLC,,,11/30/2024,,,Bluegrass | Boyle | 323120,Kentucky,266,10/01/2024,Closure,,,
Kentucky,"Midwest Transport, Inc.",,,09/09/2024,,,4841,Kentucky,5,10/01/2024,Closure,,,
Kentucky,Jabil Inc,,,12/06/2024,,,Northern Kentucky | Boone | 336390,Kentucky,108,09/30/2024,Layoff,,,
Kentucky,"Cygnus Home Service, LLC/Schwans Home Services/Yelloh",Louisville,,11/22/2024,,,Kentuckiana Works | Jefferson | 722330,Kentucky,11,09/23/2024,Layoff,,,
Kentucky,White Castle Distributing LLC,Covington,,11/22/2024,,,Northern Kentucky | Kenton | 424420,Kentucky,58,08/13/2024,Closure,,,
Kentucky,Newgistics (Pitney Bowes),Hebron,,09/17/2024,,,Northern Kentucky | Boone | 541614,Kentucky,1,07/17/2024,Layoff,,,
Kentucky,TechStyle Fashion Group - Fabletics Inc,Louisville,,07/10/2024,,,Kentuckiana Works | Jefferson | 493110,Kentucky,69,07/10/2024,Closure,,,
Kentucky,"Daramic, LLC",,,07/08/2024,,,Green River | Daviess | 335991,Kentucky,156,07/08/2024,Closure,,,
Kentucky,ARC Automotive Inc,,,06/21/2024,,,South Central | Butler | 336390,Kentucky,110,06/20/2024,Closure,,,
Kentucky,"Furhaven Pet Products, Inc.",,,08/07/2024,,,Northern Kentucky | Boone | 45459,Kentucky,148,06/05/2024,Closure,,,
Kentucky,HDT Global,,,12/31/2024,,,Northern Kentucky | Boone | 332999,Kentucky,94,05/30/2024,Closure,,,
Kentucky,Hunter Defense Technologies Inc.,,,07/31/2024,,,Northern Kentucky | Boone | 314999,Kentucky,94,05/29/2024,Closure,,,
Kentucky,Schwans Home Service - Burlington / Cygnus/ Yelloh,,,07/27/2024,,,Northern Kentucky | Boone | 722330,Kentucky,6,05/29/2024,Closure,,,
Kentucky,"Cygnus Home Service, LLC / Schwans Home Service / Yelloh - Winchester",,,07/27/2024,,,Bluegrass | Clark | 722330,Kentucky,8,05/29/2024,Closure,,,
Kentucky,"Cygnus Home Service, LLC / Schwans Home Services / Yelloh",,,07/27/2024,,,EKCEP | Floyd | 722330,Kentucky,13,05/29/2024,Closure,,,
Kentucky,"Cygnus Home Service, LLC / Schwans Shared Service / Yelloh - London",,,07/27/2024,,,Cumberlands | Laurel | 722330,Kentucky,14,05/29/2024,Closure,,,
Kentucky,SCHWANS HOME SERVICE/ Cygnus Home Service/ Yelloh,,,07/27/2024,,,South Central | Warren | 722330,Kentucky,10,05/29/2024,Closure,,,
Kentucky,Wheels Up,,,06/16/2024,,,Northern Kentucky | Kenton | 336411,Kentucky,40,04/17/2024,Closure,,,
Kentucky,Quanex Building Products,,,06/07/2024,,,Bluegrass | Madison | 326199,Kentucky,140,04/09/2024,Closure,,,
Kentucky,Packers Sanitation Services Inc. (PSSI),,,03/31/2024,,,Green River | Daviess | 561720,Kentucky,78,03/27/2024,Layoff,,,
Kentucky,"PACKERS SANITATION SERVICES, INC",,,03/15/2024,,,Western Kentucky | Graves | 541620,Kentucky,79,03/12/2024,Layoff,,,
Kentucky,Guess Inc,Louisville,,05/06/2024,,,Kentuckiana Works | Jefferson | 493110,Kentucky,200,03/06/2024,Closure,,,
Kentucky,Pride Mine (formerly Survant Mine),,,04/29/2024,,,Western Kentucky | Muhlenberg | 21211,Kentucky,230,03/01/2024,Closure,,,
Kentucky,Wolverine Worldwide 502,Louisville,,05/03/2024,,,Kentuckiana Works | Jefferson | 316200,Kentucky,150,02/26/2024,Closure,,,
Kentucky,"Computer World Services, Corp (CWS)",,,03/29/2024,,,EKCEP | Knox | 561611,Kentucky,63,01/29/2024,Closure,,,
Kentucky,Michael's College of Hair Design,,,01/24/2024,,,Northern Kentucky | Boone | 611511,Kentucky,8,01/24/2024,Closure,,,
Kentucky,"TF-Metal USA, LLC",,,03/14/2024,,,Northern Kentucky | Boone | 336110,Kentucky,49,01/11/2024,Closure,,,
Kentucky,Piston Automotive,,,04/19/2024,,,Bluegrass | Scott | 336350,Kentucky,52,01/10/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,01/08/2024,,,Kentuckiana Works | Bullitt | 561720,Kentucky,67,01/08/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,01/08/2024,,,Kentuckiana Works | Bullitt | 561720,Kentucky,40,01/08/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,01/08/2024,,,Kentuckiana Works | Bullitt | 561720,Kentucky,39,01/08/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,01/08/2024,,,Kentuckiana Works | Bullitt | 561720,Kentucky,26,01/08/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,03/05/2024,,,Bluegrass | Fayette | 561720,Kentucky,48,01/04/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,03/05/2024,,,Cumberlands | Taylor | 561720,Kentucky,40,01/04/2024,Layoff,,,
Kentucky,GDI Integrated Facility Services,,,03/05/2024,,,Bluegrass | Fayette | 561720,Kentucky,40,01/04/2024,Layoff,,,
Kentucky,"Electro Cycle, Inc.",,,01/04/2024,,,Western Kentucky | Hopkins | 331400,Kentucky,57,01/04/2024,Closure,,,
Kentucky,Radial Fulfillment Center,,,02/29/2024,,,Kentuckiana Works | Jefferson | 541714,Kentucky,136,01/02/2024,Closure,,,
Kentucky,OIA Global,,,01/12/2024,,,Northern Kentucky | Boone | 423840,Kentucky,89,12/13/2023,Closure,,,
Kentucky,Charter Communications,,,01/05/2024,,,Northern Kentucky | Boone | 561422,Kentucky,227,12/06/2023,Layoff,,,
Kentucky,Cyngus Home Services LLC dba Yelloh,,,01/27/2024,,,Bluegrass | Franklin | 424420,Kentucky,1,12/01/2023,Closure,,,
Kentucky,"CEVA Logistics, LLC",,,10/23/2023,,,Kentuckiana Works | Jefferson | 488510,Kentucky,135,10/23/2023,Layoff,,,
Kentucky,Just Save,,,09/27/2023,,,Northern Kentucky | Carroll | 445110,Kentucky,15,09/22/2023,Closure,,,
Kentucky,Toyo Automotive,,,10/31/2023,,,South Central | Simpson | 326291,Kentucky,221,08/21/2023,Closure,,,
Kentucky,Encore of Bowling Green ADHC,,,09/30/2023,,,South Central | Barren | 624120,Kentucky,284,08/01/2023,Closure,,,
Kentucky,YRC Freight - Yellow Corporation,,,07/30/2023,,,Bluegrass | Fayette | 484110,Kentucky,67,07/30/2023,Closure,,,
Kentucky,YRC Freight - Yellow Corporation,,,07/30/2023,,,Western Kentucky | McCracken | 484110,Kentucky,6,07/30/2023,Closure,,,
Kentucky,YRC Freight - Yellow Corporation,,,07/30/2023,,,South Central | Warren | 484110,Kentucky,5,07/30/2023,Closure,,,
Kentucky,Ficosa North American Corporation,,,12/30/2023,,,Kentuckiana Works | Shelby | 336390,Kentucky,135,07/20/2023,Closure,,,
Kentucky,Wellmore Energy Company LLC - Elk Creek,,,09/10/2023,,,EKCEP | Out of State | 2121,Kentucky,58,07/20/2023,Layoff,,,
Kentucky,Wellmore Energy Company LLC - Paw Paw 2 South,,,09/10/2023,,,EKCEP | Out of State | 2121,Kentucky,39,07/20/2023,Layoff,,,
Kentucky,Wellmore Energy Company LLC - Paw Paw 2 North,,,09/10/2023,,,EKCEP | Out of State | 2121,Kentucky,20,07/20/2023,Layoff,,,
Kentucky,Wellmore Energy Company LLC - Surface Minerals #1,,,09/10/2023,,,EKCEP | Out of State | 2121,Kentucky,15,07/20/2023,Layoff,,,
Kentucky,United Coal - Wellmore Energy Company LLC,,,09/10/2023,,,EKCEP | Out of State | 2121,Kentucky,12,07/20/2023,Layoff,,,
Kentucky,Wellmore Energy Company LLC - Black Watch Shop and Central Warehouse Departments,,,09/10/2023,,,EKCEP | Out of State | 2121,Kentucky,3,07/20/2023,Layoff,,,
Kentucky,Wellmore Energy Company LLC - Laboratory Department,,,07/25/2023,,,EKCEP | Out of State | 2121,Kentucky,2,07/20/2023,Layoff,,,
Kentucky,Wellmore Energy Company LLC - Black Watch #8 Prep Plant,,,07/25/2023,,,EKCEP | Out of State | 2121,Kentucky,1,07/20/2023,Layoff,,,
Kentucky,PBS Radiology Experts,,,09/06/2023,,,Bluegrass | Fayette | 561440,Kentucky,2,07/10/2023,Closure,,,
Kentucky,Multi Color Corporation,,,12/31/2023,,,Bluegrass | Clark | 323111,Kentucky,76,07/03/2023,Closure,,,
Kentucky,KINGSFORD MANUFACTURING COMPANY,,,08/25/2023,,,South Central | Metcalfe | 324199,Kentucky,62,06/20/2023,Layoff,,,
Kentucky,Daicel Safety Systems America LLC,,,08/15/2023,,,Green River | Ohio | 336390,Kentucky,290,06/13/2023,Closure,,,
Kentucky,Inmet Mining LLC,,,06/17/2023,,,"EKCEP | Harlan, Letcher | 2121",Kentucky,258,06/06/2023,Closure,,,
Kentucky,"Kentucky Medical Services Foundation, Inc.",,,07/31/2023,,,Bluegrass | Fayette | 541219,Kentucky,161,06/02/2023,Layoff,,,
Kentucky,"American Medical Response, Inc.",,,07/31/2023,,,Kentuckiana Works | Jefferson County - Louisville | 621910,Kentucky,95,06/01/2023,Layoff,,,
Kentucky,Mercy Ambulance Services Inc,,,07/31/2023,,,Bluegrass | Fayette | 621910,Kentucky,72,06/01/2023,Layoff,,,
Kentucky,Emerson Electric Company,,,09/30/2023,,,South Central | Logan | 334514,Kentucky,235,05/30/2023,Closure,,,
Kentucky,Pikeville Medical Center,,,07/31/2023,,,EKCEP | Pike | 722310,Kentucky,59,05/16/2023,Layoff,,,
Kentucky,Encore ADHC,,,05/06/2023,,,Bluegrass | Fayette | 624120,Kentucky,450,05/05/2023,Layoff,,,
Kentucky,"CEVA Logistics, LLC",,,07/06/2023,,,Kentuckiana Works | Jefferson | 488510,Kentucky,74,04/28/2023,Closure,,,
Kentucky,DHL Supply Chain (Formerly Exel),,,07/31/2023,,,Western Kentucky | Lyon | 541614,Kentucky,72,04/26/2023,Closure,,,
Kentucky,Talaris Therapeutics,,,04/28/2023,,,Kentuckiana Works | Jefferson | 541714,Kentucky,51,04/26/2023,Closure,,,
Kentucky,MHS Global Inc.,,,06/09/2023,,,Kentuckiana Works | Bullitt | 33392,Kentucky,75,04/10/2023,Layoff,,,
Kentucky,Visible Supply Chain Management,,,06/06/2023,,,Bluegrass | Woodford | 541614,Kentucky,2,04/03/2023,Layoff,,,
Kentucky,Coral Graphic Services Inc,,,05/20/2023,,,Kentuckiana Works | Jefferson County - Louisville | 323111,Kentucky,57,03/21/2023,Closure,,,
Kentucky,WestRock,,,04/17/2023,,,South Central | Warren | 322130,Kentucky,76,02/27/2023,Closure,,,
Kentucky,Napoleon (formally Wolf Steel USA),,,01/23/2023,,,Northern Kentucky | Grant | 332999,Kentucky,90,01/30/2023,Layoff,,,
Kentucky,Gamestop Kentucky Fulfillment Center Shepherdsville,,,06/30/2023,,,Kentuckiana Works | Bullitt | 493110,Kentucky,236,01/24/2023,Closure,,,
Kentucky,TCO LLC,,,04/01/2023,,,EKCEP | Knox | 336323,Kentucky,212,01/19/2023,Closure,,,
Kentucky,RCS TRANSPORTATION LLC,,,03/31/2023,,,Kentuckiana Works | Shelby | 488210,Kentucky,93,01/17/2023,Closure,,,
Kentucky,BRINK'S COMPANY (THE),,,03/05/2023,,,Kentuckiana Works | Jefferson County - Louisville | 321199,Kentucky,2,01/11/2023,Closure,,,
Kentucky,Rail Crew Xpress,,,02/20/2023,,,Out of State | Out of the State County | 485320,Kentucky,90,01/11/2023,Closure,,,
Kentucky,Camping World East Coast Distribution Center,,,02/11/2023,,,South Central | Simpson | 44121,Kentucky,70,12/13/2022,Closure,,,
Kentucky,Peraton,,,03/26/2023,,,Lincoln Trail | Hardin,Kentucky,76,11/12/2022,Closure,,,
Kentucky,Pikeville Medical Center,,,12/31/2022,,,EKCEP | Pike | 621112,Kentucky,112,11/01/2022,Layoff,,,
Kentucky,HelpWare Inc. - Mt. Sterling,,,09/23/2022,,,TENCO | Montgomery | 5614,Kentucky,136,10/27/2022,Layoff,,,
Kentucky,ECLIPSE ADVANTAGE LLC,,,09/21/2022,,,Northern Kentucky | Boone | 48821,Kentucky,121,09/09/2022,Layoff,,,
Kentucky,Pregis Corporation,,,12/31/2022,,,TENCO | Greenup | 313320,Kentucky,79,08/12/2022,Closure,,,
Kentucky,ECLIPSE ADVANTAGE LLC,,,09/30/2022,,,Northern Kentucky | Boone | 48821,Kentucky,190,08/04/2022,Layoff,,,
Kentucky,American Red Cross,,,09/30/2022,,,Bluegrass | Fayette | 621610,Kentucky,66,07/30/2022,Closure,,,
Kentucky,Century Aluminum of Kentucky Hawesville,,,08/05/2022,,,Green River | Hancock | 331318,Kentucky,628,06/22/2022,Layoff,,,
Kentucky,AMAZON IVSB - 3521 Point Pleasant,,,11/01/2022,,,Northern Kentucky | Boone | 454110,Kentucky,150,04/01/2022,Closure,,,
Kentucky,Elite Staffing Inc.,,,03/25/2022,,,Kentuckiana Works | Bullitt | 561331,Kentucky,225,03/25/2022,Layoff,,,
Kentucky,WAL-MART #3610,,,04/22/2022,,,Kentuckiana Works | Jefferson | 452210,Kentucky,296,03/21/2022,Closure,,,
Kentucky,Castellini Group of Companies,,,03/19/2022,,,Northern Kentucky | Campbell | 424480,Kentucky,150,01/20/2022,Layiff,,,
Kentucky,Scentsy Inc,,,04/01/2022,,,Bluegrass | Fayette | 454390,Kentucky,169,01/12/2022,Closure,,,
Kentucky,Mayfield Consumer Products,,,12/10/2021,,,Western Kentucky | Graves | 339999,Kentucky,501,01/10/2022,Closure,,,
Kentucky,Emerson - Greenlee (Greenlee Professional Tools),,,10/31/2022,,,Kentuckiana Works | Jefferson | 333517,Kentucky,60,11/16/2021,Closure,,,
Kentucky,Ryder Distribution Center at FRAM Group - Worldwide Blvd,,,12/31/2021,,,Northern Kentucky | Boone | 532120,Kentucky,134,11/04/2021,Closure,,,
Kentucky,Bluegrass Cellular-Elizabethtown,,,11/30/2021,,,Lincoln Trail | Hardin | 561110,Kentucky,178,10/05/2021,Closure,,,
Kentucky,Vitech Manufacturing LP,,,07/15/2022,,,Western Kentucky | Christian | 339999,Kentucky,40,09/29/2021,Closure,,,
Kentucky,Regis Woods Care and Rehab Center,,,10/16/2021,,,Kentuckianaworks | Jefferson | 62331,Kentucky,95,09/21/2021,Closure,,,
