state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes
Kansas,"Logistics Resources, Inc.",,,,,,
Kansas,Boeing,,,,,,
Kansas,Learjet,,,,,,
Kansas,Boeing,,,,,,
Kansas,"NCO Financial Systems, Inc",,,,,,
Kansas,Boeing,,,,,,
Kansas,Select Medical Corporation,,,,,,
Kansas,Northwest Pipe Company,,,,,,
Kansas,Worthington Industries,,,,,,
Kansas,Worthington Industries,,,,,,
Kansas,Boeing,,,,,,
Kansas,Ally Servicing,,,,,,
Kansas,Convergys,Wichita,67226,,,,
Kansas,"ServiceLink NLS, LLS",,,,,,
Kansas,Armed Forces Bank,,,,,,
Kansas,"ServiceLink NLS, LLS",,,,,,
Kansas,"Herff Jones, Inc.",,,,,,
Kansas,Herff Jones,,,,,,
Kansas,Royal Oakes,,,,,,
Kansas,Boeing,,,,,,
Kansas,EC Manufacturing,,,,,,
Kansas,"Sodexo, Inc.",,,,,,
Kansas,Valassis,,,,,,
Kansas,Sprint,,,,,,
Kansas,Sprint,,,,,,
Kansas,Sprint,,,,,,
Kansas,Walmart,,,,,,
Kansas,Walmart,,,,,,
Kansas,Walmart,,,,,,
Kansas,QuadGraphics,,,,,,
Kansas,PolyOne,,,,,,
Kansas,Zumiez,,,,,,
Kansas,The Wichita Eagle,,,,,,
Kansas,Sprint,,,,,,
Kansas,Machine Laboratory,,,,,,
Kansas,Arvos Group,,,,,,
Kansas,Arvos,,,,,,
Kansas,Ray E. Dillon Living Center,,,,,,
Kansas,Ray E. Dillon Living Center,,,,,,
Kansas,"Affliated Foods Midwest Cooperative, Inc.",,,,,,
Kansas,Anadarko Petroleum Corporation,,,,,,
Kansas,LSI MidWest Lighting Inc,,,,,,
Kansas,"Impresa Aerospace, LLC",,,,,,
Kansas,NetApp,,,,,,
Kansas,Via Christi Health,,,,,,
Kansas,Amazon,,,,,,
Kansas,"Sodexo, Inc.",,,,,,
Kansas,"General Motors, LLC",,,,,,
Kansas,Sears Holding,,,,,,
Kansas,Sears Holding,,,,,,
Kansas,Cornerstones of Care,,,,,,
Kansas,Central Credit Services LLC,Overland Park,66211,,,,
Kansas,Siemens,,,,,,
Kansas,People's Inc.,,,,,,
Kansas,SKF USA Inc.,,,,,,
Kansas,Payless Shoesource,,,,,,
Kansas,"Digital Ally, Inc.",,,,,,
Kansas,CHS Inc.,,,,,,
Kansas,AT&T,,,,,,
Kansas,"Teva Pharmaceuticals USA, Inc.",,,,,,
Kansas,Payless Shoesource,,,,,,
Kansas,Sprint,,,,,,
Kansas,Kmart,,,,,,
Kansas,Sprint,,,,,,
Kansas,MB Financial Bank,,,,,,
Kansas,Durham School Services,,,,,,
Kansas,Dean & Deluca,,,,,,
Kansas,"Premiere Global Services, Inc.",,,,,,
Kansas,Sprint,,,,,,
Kansas,Toys R Us,,,,,,
Kansas,Walmart,,,,,,
Kansas,CSRA,,,,,,
Kansas,Anthem,,,,,,
Kansas,"Pacific Sunwear of California, LLC",,,,,,
Kansas,"Mercy Health Kansas Communities, Inc., d/b/a Mercy",,,,,,
Kansas,"Hooper Holmes, Inc.",,,,,,
Kansas,Brinks Home Security,,,,,,
Kansas,Beaty Brands,,,,,,
Kansas,Lee Brand,,,,,,
Kansas,"XPO Logistics Worldwide, Inc.",,,,,,
Kansas,"Payless ShoeSource, Inc.",,,,,,
Kansas,Taylor Communications,,,,,,
Kansas,Walmart,,,,,,
Kansas,NWI Kansas City LLC,,,,,,
Kansas,Concentrix CVG Corporation,,,,,,
Kansas,Waddell & Reed,,,,,,
Kansas,Nestle,,,,,,
Kansas,Honeywell Aerospace,,,,,,
Kansas,"Hy-Vee, Inc.",,,,,,
Kansas,JLL,,,,,,
Kansas,Saint Luke's Cushiing Hospital,,,,,,
Kansas,"Lippert Componenets, Inc.",Newton,67114,,,,
Kansas,"Cowley Distributing, Inc",,,,,,
Kansas,"Cowley Distributing, Inc.",,,,,,
Kansas,Cerner,,,,,,
Kansas,"Home Credit US, LLC",,,,,,
Kansas,"Spirit AeroSystems, Inc.",,,,,,
Kansas,JC Penney,,,,,,
Kansas,"Schenker, Inc.",,,,,,
Kansas,Transform LM LLC,,,,,,
Kansas,Detroit Diesel Remanufacturing,,,,,,
Kansas,Concentrix,,,,,,
Kansas,Sumner Community Hospital,,,,,,
Kansas,the Marriott Kansas City,,,,,,
Kansas,"Ahern Rentals, Inc",,,,,,
Kansas,Jones Lang LaSalle,,,,,,
Kansas,RA Sushi,,,,,,
Kansas,Paper Source,,,,,,
Kansas,Detroit Diesel Remanufacturing LLC,,,,,,
Kansas,"Mid-Kansas Investment, Inc",,,,,,
Kansas,Jim's Formal Wear,,,,,,
Kansas,"Midwest Automotive, Inc. dba Midwest Kia",,,,,,
Kansas,"Rusty Eck Ford, Inc.",,,,,,
Kansas,Greater Wichita YMCA,,,,,,
Kansas,Midwest KIA,,,,,,
Kansas,Rusty Eck Ford,,,,,,
Kansas,YMCA,,,,,,
Kansas,Cinemark USA Inc.,,,,,,
Kansas,"Leonard's Metal, Inc. dba LMI Aerospace",,,,,,
Kansas,"Valent Aerostructures LLC, dba LMI Aerospace",,,,,,
Kansas,"Leonard's Metal, Inc., dba LMI Aerospace",,,,,,
Kansas,"Pinnacle Heathcare System, Inc.",,,,,,
Kansas,Brinks Home Security,,,,,,
Kansas,"Airxcel, Inc - RV Products",,,,,,
Kansas,Visionworks,,,,,,
Kansas,Visionworks,,,,,,
Kansas,"OS Restaurant Services, LLC",,,,,,
Kansas,Enterprise Holdings,,,,,,
Kansas,Regal Cinemas,,,,,,
Kansas,Regal Cinemas,,,,,,
Kansas,Black Bear Diner,,,,,,
Kansas,"Spirit AeroSystems, Inc",,,,,,
Kansas,Topeka Capital Plaza,,,,,,
Kansas,"Kauffman Engineering, Inc.",,,,,,
Kansas,Enterprise Holdings,,,,,,
Kansas,DB Schenker Inc,,,,,,
Kansas,Exide Technoloies,,,,,,
Kansas,Exide Technologies,,,,,,
Kansas,"Kansas Star Casino, Hotel and Event Center",,,,,,
Kansas,Sheraton Overland Park Hotel,,,,,,
Kansas,Hollywood Casino,,,,,,
Kansas,Marriott International Customer Engagement Center,,,,,,
Kansas,T-Mobile,,,,,,
Kansas,"Textron Aviation, Inc",,,,,,
Kansas,Exacta Aerospace,,,,,,
Kansas,T-Mobile,,,,,,
Kansas,Compass Group (Canteen /Company Kitchen),,,,,,
Kansas,Charles River,,,,,,
Kansas,Cerner,,,,,,
Kansas,Hollywood Casino,,,,,,
Kansas,Textron Aviation Inc.,,,,,,
Kansas,Exacta,,,,,,
Kansas,"Spirit AeroSystems, Inc.",,,,,,
Kansas,Signify,,,,,,
Kansas,Exacta Aerospace,,,,,,
Kansas,Sheraton Overland Park at the Convention Center,,,,,,
Kansas,T-Mobile,,,,,,
Kansas,Maximus KanCare Clearinghouse,,,,,,
Kansas,Siemens,Hutchinson,67501,,,,
Kansas,Learjet,Wichita,67209,,,,
Kansas,"Forest River, Inc.",Salina,67401,,,,
Kansas,Medova Healthcare,Wichita,67226,,,,
Kansas,"Chewy, Inc.",Edgerton,66021,,,,
Kansas,Waddell & Reed,Mission,66202,,,,
Kansas,"Cowley Distributing, Inc.",Jefferson City,65109,,,,
Kansas,"Cowley Distributing, Inc.",Jefferson City,65109,,,,
Kansas,PAE,Falls Church,22043,,,,
Kansas,Wesley Rehabilitation Hospital,Wichita,67212,,,,
Kansas,Siemens,Hutchinson,67501,,,,
Kansas,Smithfield,Kansas City,66111,,,,
Kansas,Siemens,Hutchinson,67501,,,,
Kansas,SSB Manufacturing Company,Lenexa,66227,,,,
Kansas,Amemtum PAE,Overland Park,66213,,,,
Kansas,Masterbrand,Newton,67114,,,,
Kansas,"VVF Kansas Services, LLC",Kansas City,66105,,,,
Kansas,AGI Suretrack LLC (AGI),Leawood,66211,,,,
Kansas,John Deere,Coffeyville,67337,,,,
Kansas,HealthHelp,Houston,77060,,,,
Kansas,Sonoco Products,Hutchinson,67501,,,,
Kansas,Durham School Services,Andover,67002,,,,
Kansas,Sonoco,Hutchinson,67501,,,,
Kansas,"Husky Liners, Inc",Wichita,67219,,,,
Kansas,"Husky Liners, Inc",Winfield,67156,,,,
Kansas,Walmart,Overland Park,66212,,,,
Kansas,"Compass Group USA, Inc.",Hays,67601,,,,
Kansas,"Packers Sanitation Services, Inc.",Dodge City,67801,,,,
Kansas,"PPC Flexible Packaging, LLC",Mission,66202,,,,
Kansas,National Safety Apparel,Cleveland,44135,,,,
Kansas,PT Solutions,Atlanta,30339,,,,
Kansas,Yellow Corp,Washington,20001,,,,
Kansas,Sheridan,Lawrence,66044,,,,
Kansas,Yellow Corporation,Washington,20001,,,,
Kansas,Unidine,Wichita,67226,,,,
Kansas,Valu Merchandisers Company,Fort Scott,66701,,,,
Kansas,Timken Belts,Fort Scott,66701,,,,
Kansas,Silgan Dispensing Systems Corporation,Winfield,67156,,,,
Kansas,John Deere Coffeyville Works,Coffeyville,67337,,,,
Kansas,Saint Francis MInistries,Wichita,67218,,,,
Kansas,Convey Health Solutions,Lenexa,66219,,,,
Kansas,Walmart,Edgerton,66021,,,,
Kansas,Legacy,Kansas City,66106,,,,
Kansas,Hostess Brands,Lenexa,66215,,,,
Kansas,Penske Logistics LLC,Kansas City,66115,,,,
Kansas,OPmobility,Kansas City,66115,,,,
Kansas,"Comprehensive Logistics, Inc LLC",Kansas City,66115,,,,
Kansas,General Motors LLC,Kansas City,66115,,,,
Kansas,"Vimo, Inc. dba GetInsured",Junction City,66441,,,,
Kansas,Caterpillar,Wamego,66547,,,,
Kansas,D&A Consulting Service,Mountain View,94043,,,,
Kansas,S&S Activewear,Edwardsville,66111,,,,
Kansas,"Jack Cooper Transport Company, LLC",Kansas City,66115,,,,
Kansas,"First Brands Group, LLC (Hopkins)",Emporia,66801,,,,
Kansas,"First Brands Group, LLC (Horizon Global)",Edgerton,66021,,,,
Kansas,"First Brands Group, LLC (Hopkins)",Edgerton,66030,,,,
Kansas,"Tyson Food, Inc.",Emporia,66801,,,,
Kansas,DEMDACO,Leawood,66209,,,,
Kansas,Coperion K-Tron,Salina,67401,,,,
Kansas,"SPO Management, LLC",Manhattan,66502,,,,
Kansas,Ashley Clinic/Southeast Kansas Mental Health Center,Iola,66749,,,,
Kansas,United BioSource LLC (UBC),Overland Park,66213,,,,
Kansas,"Gates Corporation ""Gates""",Iola,66749,,,,
Kansas,"Vornado Air, LLC.",Andover,67002,,,,
Kansas,TC Transcontinental,Lenexa,66219,,,,
Kansas,Unrivaled Teamwear,Manhattan,66502,,,,
Kansas,First Student,Cincinnati,45202,,,,
Kansas,Lowe's,Charlotte,28203,,,,
Kansas,ORBIS Corporation,Osage City,66523,,,,
Kansas,"Panera, LLC",Lenexa,66215,,,,
Kansas,Federal Express Corporation (FedEx),Wichita,67209,,,,
Kansas,"Veyer, LLC",Edwardsville,66111,,,,
